song_name,artist_name,decade,word_count,unique_word_count,char_count,line_count,avg_words_per_line,median_words_per_line,max_words_per_line,min_words_per_line,avg_word_length,lexical_diversity,repetition_ratio,punctuation_count,punctuation_ratio,question_mark_count,exclamation_mark_count,comma_count,quote_count,parenthesis_count,digit_count,english_char_count,english_char_ratio,repeated_lines_count,repeated_lines_ratio,unique_lines_count,most_repeated_line_count,chorus_repetition_score,repeated_words_count,repeated_words_ratio,most_common_word_count,most_common_word_ratio,first_person_singular_count,first_person_singular_ratio,first_person_plural_count,first_person_plural_ratio,second_person_count,second_person_ratio,third_person_count,third_person_ratio,we_vs_i_ratio,direct_address_score,love_words_ratio,army_words_ratio,nature_words_ratio,religion_words_ratio,party_words_ratio,sadness_words_ratio,nostalgia_words_ratio,family_words_ratio,place_words_ratio,time_words_ratio,modern_slang_words_ratio,old_israeli_words_ratio,last_word_unique_count,last_word_repetition_ratio,avg_last_word_length,dicta_token_count,dicta_non_punct_token_count,dicta_content_token_count,lemma_count,unique_lemma_count,lemma_diversity,root_count,unique_root_count,root_diversity,dicta_unknown_token_count,dicta_unknown_token_ratio,dicta_x_pos_count,dicta_x_pos_ratio,pos_noun_count,pos_noun_ratio,pos_verb_count,pos_verb_ratio,pos_adj_count,pos_adj_ratio,pos_adv_count,pos_adv_ratio,pos_pron_count,pos_pron_ratio,pos_propn_count,pos_propn_ratio,pos_adp_count,pos_adp_ratio,pos_det_count,pos_det_ratio,pos_cconj_count,pos_cconj_ratio,pos_sconj_count,pos_sconj_ratio,pos_aux_count,pos_aux_ratio,pos_num_count,pos_num_ratio,pos_intj_count,pos_intj_ratio,tense_past_count,tense_past_ratio,tense_present_count,tense_present_ratio,tense_future_count,tense_future_ratio,verb_inf_count,verb_inf_ratio,verb_participle_count,verb_participle_ratio,imperative_count,imperative_ratio,masculine_count,masculine_ratio,feminine_count,feminine_ratio,singular_count,singular_ratio,plural_count,plural_ratio,first_person_morph_count,first_person_morph_ratio,second_person_morph_count,second_person_morph_ratio,third_person_morph_count,third_person_morph_ratio,binyan_paal_count,binyan_paal_ratio,binyan_piel_count,binyan_piel_ratio,binyan_hifil_count,binyan_hifil_ratio,binyan_hitpael_count,binyan_hitpael_ratio,binyan_nifal_count,binyan_nifal_ratio,binyan_pual_count,binyan_pual_ratio,binyan_hufal_count,binyan_hufal_ratio
מי את היום בלעדיי,יונתן קלימי,2020s,148,94,697,36,4.111111111111111,4.0,8,2,3.5472972972972974,0.6351351351351351,0.3648648648648648,9,0.0129124820659971,4,0,0,0,0,0,0,0.0,7,0.1944444444444444,29,2,0.3888888888888889,28,0.2978723404255319,10,0.0675675675675675,9,0.0608108108108108,0,0.0,14,0.0945945945945946,0,0.0,0.0,0.6086956521739131,0.0,0.0,0.0,0.0,0.0,0.0,0.0202702702702702,0.0405405405405405,0.0,0.0337837837837837,0.0,0.0,26,0.2777777777777778,4.277777777777778,218,214,90,210,90,0.42857142857142855,32,20,0.625,4,0.018691588785046728,4,0.018691588785046728,31,0.14485981308411214,33,0.1542056074766355,1,0.004672897196261682,25,0.11682242990654206,34,0.1588785046728972,0,0.0,42,0.19626168224299065,18,0.08411214953271028,11,0.0514018691588785,10,0.04672897196261682,3,0.014018691588785047,2,0.009345794392523364,0,0.0,16,0.4444444444444444,0,0.0,11,0.3055555555555556,3,0.08333333333333333,3,0.08333333333333333,0,0.0,76,0.35514018691588783,39,0.1822429906542056,79,0.3691588785046729,12,0.056074766355140186,24,0.11214953271028037,31,0.14485981308411214,11,0.0514018691588785,20,0.5555555555555556,4,0.1111111111111111,4,0.1111111111111111,0,0.0,6,0.16666666666666666,0,0.0,0,0.0
אקורדים בלילות,אושר כהן,2020s,257,115,1247,56,4.589285714285714,5.0,8,2,3.840466926070039,0.4474708171206226,0.5525291828793775,0,0.0,0,0,0,0,0,0,0,0.0,16,0.2857142857142857,40,3,0.4821428571428571,60,0.5217391304347826,17,0.0661478599221789,22,0.0856031128404669,3,0.0116731517509727,14,0.0544747081712062,5,0.0194552529182879,0.1363636363636363,0.3181818181818182,0.0116731517509727,0.0,0.0,0.0116731517509727,0.0038910505836575,0.0038910505836575,0.0,0.0038910505836575,0.0,0.0389105058365758,0.0,0.0,36,0.3571428571428571,4.535714285714286,344,344,185,344,90,0.2616279069767442,66,29,0.4393939393939394,0,0.0,0,0.0,46,0.13372093023255813,71,0.2063953488372093,4,0.011627906976744186,61,0.17732558139534885,53,0.15406976744186046,3,0.00872093023255814,38,0.11046511627906977,28,0.08139534883720931,21,0.061046511627906974,15,0.0436046511627907,4,0.011627906976744186,0,0.0,0,0.0,27,0.36,0,0.0,8,0.10666666666666667,10,0.13333333333333333,25,0.3333333333333333,0,0.0,143,0.41569767441860467,64,0.18604651162790697,124,0.36046511627906974,39,0.11337209302325581,69,0.2005813953488372,44,0.12790697674418605,45,0.1308139534883721,37,0.49333333333333335,5,0.06666666666666667,5,0.06666666666666667,4,0.05333333333333334,18,0.24,0,0.0,0,0.0
ברולטה,"עידו בי, שגב וערן יוסף",2020s,249,124,1341,75,3.32,3.0,9,1,4.004016064257028,0.4979919678714859,0.5020080321285141,40,0.0298284862043251,1,3,0,9,2,29,16,0.01193139448173,32,0.4266666666666667,43,12,0.6,51,0.4112903225806452,14,0.0562248995983935,5,0.0200803212851405,0,0.0,4,0.0160642570281124,5,0.0200803212851405,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0040160642570281,0.0,0.0281124497991967,0.0080321285140562,0.0,39,0.48,5.08,382,355,181,318,111,0.3490566037735849,58,28,0.4827586206896552,37,0.10422535211267606,5,0.014084507042253521,56,0.15774647887323945,59,0.16619718309859155,14,0.03943661971830986,32,0.09014084507042254,22,0.061971830985915494,20,0.056338028169014086,66,0.18591549295774648,22,0.061971830985915494,9,0.02535211267605634,6,0.016901408450704224,12,0.03380281690140845,29,0.08169014084507042,3,0.008450704225352112,15,0.2112676056338028,0,0.0,3,0.04225352112676056,13,0.18309859154929578,23,0.323943661971831,4,0.056338028169014086,92,0.2591549295774648,78,0.21971830985915494,134,0.37746478873239436,20,0.056338028169014086,49,0.13802816901408452,43,0.12112676056338029,57,0.16056338028169015,32,0.4507042253521127,17,0.23943661971830985,3,0.04225352112676056,2,0.028169014084507043,4,0.056338028169014086,0,0.0,0,0.0
קומה 58,עומר אדם,2020s,151,101,810,34,4.441176470588236,5.0,9,1,3.980132450331126,0.6688741721854304,0.3311258278145695,15,0.0185185185185185,0,0,0,2,0,11,0,0.0,7,0.2058823529411764,27,2,0.4117647058823529,32,0.3168316831683168,8,0.0529801324503311,5,0.0331125827814569,1,0.0066225165562913,3,0.0198675496688741,1,0.0066225165562913,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0066225165562913,0.0198675496688741,0.0,0.0264900662251655,0.0,0.0,25,0.2647058823529412,4.852941176470588,222,222,97,210,91,0.43333333333333335,35,21,0.6,12,0.05405405405405406,4,0.018018018018018018,41,0.18468468468468469,36,0.16216216216216217,3,0.013513513513513514,15,0.06756756756756757,28,0.12612612612612611,2,0.009009009009009009,25,0.11261261261261261,29,0.13063063063063063,20,0.09009009009009009,6,0.02702702702702703,3,0.013513513513513514,8,0.036036036036036036,2,0.009009009009009009,19,0.48717948717948717,0,0.0,10,0.2564102564102564,0,0.0,7,0.1794871794871795,1,0.02564102564102564,91,0.4099099099099099,42,0.1891891891891892,67,0.30180180180180183,38,0.17117117117117117,31,0.13963963963963963,14,0.06306306306306306,29,0.13063063063063063,18,0.46153846153846156,6,0.15384615384615385,2,0.05128205128205128,9,0.23076923076923078,0,0.0,0,0.0,1,0.02564102564102564
DXB to TLV,עומר אדם,2020s,127,73,617,25,5.08,5.0,9,2,3.669291338582677,0.5748031496062992,0.4251968503937008,13,0.0210696920583468,0,0,0,7,0,1,466,0.7552674230145867,1,0.04,24,2,0.08,25,0.3424657534246575,10,0.0787401574803149,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0.08,4.68,138,129,0,0,0,0.0,0,0,0.0,129,1.0,128,0.9922480620155039,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.007751937984496124,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
יצאה שבת,עומר אדם,2020s,301,161,1497,70,4.3,3.5,10,2,3.840531561461794,0.5348837209302325,0.4651162790697674,34,0.0227120908483633,0,0,19,0,0,0,0,0.0,27,0.3857142857142857,43,6,0.5571428571428572,48,0.2981366459627329,16,0.0531561461794019,5,0.0166112956810631,0,0.0,29,0.0963455149501661,15,0.0498338870431893,0.0,0.5918367346938775,0.0033222591362126,0.0,0.0,0.0099667774086378,0.0,0.0,0.0033222591362126,0.0,0.0,0.0066445182724252,0.0,0.0,41,0.4142857142857143,4.8,473,441,180,432,127,0.29398148148148145,68,37,0.5441176470588235,9,0.02040816326530612,9,0.02040816326530612,75,0.17006802721088435,72,0.16326530612244897,9,0.02040816326530612,24,0.05442176870748299,67,0.15192743764172337,0,0.0,91,0.20634920634920634,35,0.07936507936507936,34,0.07709750566893424,24,0.05442176870748299,1,0.0022675736961451248,0,0.0,0,0.0,8,0.1095890410958904,0,0.0,39,0.5342465753424658,1,0.0136986301369863,21,0.2876712328767123,0,0.0,131,0.29705215419501135,103,0.23356009070294784,180,0.40816326530612246,33,0.07482993197278912,33,0.07482993197278912,66,0.14965986394557823,76,0.17233560090702948,24,0.3287671232876712,13,0.1780821917808219,25,0.3424657534246575,4,0.0547945205479452,2,0.0273972602739726,0,0.0,0,0.0
פלואו של טמבל 2,ליעד מאיר ורון חיון,2020s,273,187,1299,37,7.378378378378378,6.0,14,4,3.73992673992674,0.684981684981685,0.315018315018315,5,0.0038491147036181,3,0,0,2,0,1,0,0.0,1,0.027027027027027,36,2,0.054054054054054,43,0.2299465240641711,8,0.0293040293040293,18,0.0659340659340659,0,0.0,8,0.0293040293040293,10,0.0366300366300366,0.0,0.2222222222222222,0.0,0.0036630036630036,0.0036630036630036,0.0,0.0,0.0,0.0,0.0109890109890109,0.0036630036630036,0.0109890109890109,0.0109890109890109,0.0,32,0.1351351351351351,4.081081081081081,372,369,173,364,156,0.42857142857142855,57,38,0.6666666666666666,5,0.013550135501355014,0,0.0,56,0.15176151761517614,57,0.15447154471544716,18,0.04878048780487805,26,0.07046070460704607,53,0.14363143631436315,16,0.04336043360433604,62,0.16802168021680217,27,0.07317073170731707,22,0.05962059620596206,18,0.04878048780487805,5,0.013550135501355014,5,0.013550135501355014,4,0.01084010840108401,16,0.25806451612903225,0,0.0,7,0.11290322580645161,4,0.06451612903225806,26,0.41935483870967744,6,0.0967741935483871,168,0.45528455284552843,68,0.1842818428184282,167,0.45257452574525747,28,0.07588075880758807,59,0.15989159891598917,38,0.10298102981029811,61,0.16531165311653118,26,0.41935483870967744,16,0.25806451612903225,11,0.1774193548387097,1,0.016129032258064516,4,0.06451612903225806,0,0.0,0,0.0
עבריין,ליילי,2020s,109,72,588,22,4.954545454545454,5.0,8,3,4.110091743119266,0.6605504587155964,0.3394495412844037,29,0.0493197278911564,2,0,22,0,0,0,0,0.0,4,0.1818181818181818,18,2,0.3636363636363636,27,0.375,6,0.055045871559633,4,0.036697247706422,0,0.0,8,0.073394495412844,0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018348623853211,0.0,0.0,15,0.3181818181818182,4.5,188,159,75,145,72,0.496551724137931,26,19,0.7307692307692307,14,0.0880503144654088,13,0.08176100628930817,30,0.18867924528301888,26,0.16352201257861634,6,0.03773584905660377,12,0.07547169811320754,16,0.10062893081761007,1,0.006289308176100629,32,0.20125786163522014,9,0.05660377358490566,5,0.031446540880503145,4,0.025157232704402517,5,0.031446540880503145,0,0.0,0,0.0,12,0.3870967741935484,0,0.0,0,0.0,2,0.06451612903225806,15,0.4838709677419355,0,0.0,62,0.389937106918239,38,0.2389937106918239,72,0.4528301886792453,8,0.050314465408805034,31,0.1949685534591195,20,0.12578616352201258,23,0.14465408805031446,17,0.5483870967741935,7,0.22580645161290322,1,0.03225806451612903,1,0.03225806451612903,2,0.06451612903225806,0,0.0,0,0.0
המהגר,אבי בללי,2020s,120,71,607,21,5.714285714285714,6.0,10,3,3.65,0.5916666666666667,0.4083333333333333,28,0.0461285008237232,0,0,7,0,0,0,0,0.0,3,0.1428571428571428,18,2,0.2857142857142857,31,0.4366197183098591,6,0.05,2,0.0166666666666666,0,0.0,3,0.025,3,0.025,0.0,0.375,0.0,0.0,0.0083333333333333,0.0,0.0083333333333333,0.0,0.0,0.05,0.0,0.0416666666666666,0.0,0.0,16,0.238095238095238,3.6666666666666665,218,211,95,183,72,0.39344262295081966,15,9,0.6,28,0.13270142180094788,28,0.13270142180094788,41,0.1943127962085308,15,0.07109004739336493,10,0.04739336492890995,20,0.0947867298578199,17,0.08056872037914692,9,0.04265402843601896,30,0.14218009478672985,22,0.10426540284360189,12,0.05687203791469194,0,0.0,0,0.0,0,0.0,7,0.03317535545023697,3,0.2,0,0.0,3,0.2,0,0.0,5,0.3333333333333333,2,0.13333333333333333,65,0.3080568720379147,28,0.13270142180094788,65,0.3080568720379147,17,0.08056872037914692,13,0.061611374407582936,10,0.04739336492890995,15,0.07109004739336493,4,0.26666666666666666,4,0.26666666666666666,5,0.3333333333333333,0,0.0,2,0.13333333333333333,0,0.0,0,0.0
ארץ ערבה,דורין הירבי,2020s,145,87,719,36,4.027777777777778,4.0,7,2,3.8482758620689657,0.6,0.4,4,0.0055632823365785,0,0,4,0,0,0,0,0.0,7,0.1944444444444444,29,3,0.3055555555555556,23,0.264367816091954,8,0.0551724137931034,13,0.0896551724137931,0,0.0,5,0.0344827586206896,2,0.0137931034482758,0.0,0.25,0.0137931034482758,0.0,0.0344827586206896,0.0,0.0,0.0,0.0,0.0,0.0206896551724137,0.0275862068965517,0.0068965517241379,0.0,27,0.25,4.75,213,212,108,208,89,0.42788461538461536,29,17,0.5862068965517241,4,0.018867924528301886,4,0.018867924528301886,52,0.24528301886792453,29,0.13679245283018868,8,0.03773584905660377,19,0.08962264150943396,26,0.12264150943396226,0,0.0,43,0.2028301886792453,18,0.08490566037735849,5,0.02358490566037736,6,0.02830188679245283,0,0.0,2,0.009433962264150943,0,0.0,8,0.27586206896551724,0,0.0,3,0.10344827586206896,3,0.10344827586206896,10,0.3448275862068966,4,0.13793103448275862,70,0.330188679245283,65,0.30660377358490565,94,0.44339622641509435,18,0.08490566037735849,31,0.14622641509433962,17,0.08018867924528301,23,0.10849056603773585,22,0.7586206896551724,3,0.10344827586206896,3,0.10344827586206896,1,0.034482758620689655,0,0.0,0,0.0,0,0.0
מסיבה רעה,"ג'ירפות, נטע ברזילי ודגו",2020s,125,73,572,34,3.676470588235294,3.5,7,1,3.48,0.584,0.416,7,0.0122377622377622,0,0,0,1,6,0,0,0.0,3,0.088235294117647,31,3,0.1470588235294117,23,0.3150684931506849,9,0.072,19,0.152,0,0.0,4,0.032,0,0.0,0.0,0.1739130434782608,0.0,0.0,0.0,0.0,0.024,0.0,0.0,0.016,0.0,0.088,0.008,0.0,25,0.2647058823529412,3.5588235294117645,166,160,81,160,65,0.40625,31,19,0.6129032258064516,0,0.0,0,0.0,18,0.1125,31,0.19375,6,0.0375,25,0.15625,27,0.16875,1,0.00625,28,0.175,9,0.05625,6,0.0375,3,0.01875,3,0.01875,0,0.0,3,0.01875,8,0.23529411764705882,0,0.0,6,0.17647058823529413,7,0.20588235294117646,10,0.29411764705882354,2,0.058823529411764705,57,0.35625,46,0.2875,75,0.46875,3,0.01875,36,0.225,20,0.125,19,0.11875,26,0.7647058823529411,0,0.0,4,0.11764705882352941,1,0.029411764705882353,2,0.058823529411764705,0,0.0,0,0.0
בת המקום,אביב גדג',2020s,104,63,500,21,4.9523809523809526,4.0,9,3,3.701923076923077,0.6057692307692307,0.3942307692307692,10,0.02,0,0,9,0,0,0,0,0.0,6,0.2857142857142857,15,3,0.5238095238095238,24,0.3809523809523809,10,0.0961538461538461,1,0.0096153846153846,0,0.0,4,0.0384615384615384,5,0.048076923076923,0.0,0.4,0.0096153846153846,0.0,0.0,0.0,0.0,0.0096153846153846,0.0,0.0192307692307692,0.0,0.0,0.0,0.0,15,0.2857142857142857,4.380952380952381,163,153,77,144,62,0.4305555555555556,14,8,0.5714285714285714,9,0.058823529411764705,9,0.058823529411764705,43,0.28104575163398693,14,0.0915032679738562,13,0.08496732026143791,6,0.0392156862745098,11,0.0718954248366013,1,0.006535947712418301,27,0.17647058823529413,24,0.1568627450980392,3,0.0196078431372549,0,0.0,2,0.013071895424836602,0,0.0,0,0.0,0,0.0,0,0.0,3,0.1875,4,0.25,9,0.5625,0,0.0,46,0.3006535947712418,34,0.2222222222222222,66,0.43137254901960786,14,0.0915032679738562,10,0.06535947712418301,11,0.0718954248366013,20,0.13071895424836602,14,0.875,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Ahibak,דודו טסה וג'וני גרינווד בהשתתפות סאפה אספי,2020s,213,94,1001,26,8.192307692307692,8.5,13,3,3.5539906103286385,0.4413145539906103,0.5586854460093896,33,0.0329670329670329,0,0,13,11,2,0,757,0.7562437562437563,3,0.1153846153846153,23,3,0.1923076923076923,23,0.2446808510638297,27,0.1267605633802817,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0.4615384615384615,4.730769230769231,254,228,0,0,0,0.0,0,0,0.0,228,1.0,228,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
אומיגאד,נונו,2020s,253,134,1210,53,4.773584905660377,5.0,12,1,3.6600790513834,0.5296442687747036,0.4703557312252964,5,0.0041322314049586,0,0,0,0,4,0,0,0.0,10,0.1886792452830188,43,4,0.2830188679245283,45,0.3358208955223881,11,0.0434782608695652,18,0.0711462450592885,0,0.0,4,0.0158102766798418,0,0.0,0.0,0.1818181818181818,0.0,0.0,0.0039525691699604,0.0,0.0118577075098814,0.0237154150197628,0.0039525691699604,0.0276679841897233,0.0,0.0,0.0158102766798418,0.0,40,0.2452830188679245,4.547169811320755,359,355,168,352,121,0.34375,54,29,0.5370370370370371,3,0.008450704225352112,2,0.005633802816901409,68,0.19154929577464788,58,0.16338028169014085,9,0.02535211267605634,21,0.059154929577464786,46,0.1295774647887324,12,0.03380281690140845,70,0.19718309859154928,29,0.08169014084507042,19,0.05352112676056338,9,0.02535211267605634,2,0.005633802816901409,7,0.01971830985915493,3,0.008450704225352112,15,0.25,0,0.0,2,0.03333333333333333,11,0.18333333333333332,25,0.4166666666666667,3,0.05,130,0.36619718309859156,95,0.2676056338028169,175,0.49295774647887325,9,0.02535211267605634,67,0.18873239436619718,33,0.09295774647887324,40,0.11267605633802817,39,0.65,9,0.15,1,0.016666666666666666,2,0.03333333333333333,3,0.05,0,0.0,0,0.0
ביי שלום תודה,אלין גולן,2020s,120,75,593,34,3.5294117647058822,3.0,6,2,3.9,0.625,0.375,8,0.0134907251264755,0,0,0,2,6,0,0,0.0,8,0.2352941176470588,26,2,0.4705882352941176,29,0.3866666666666666,7,0.0583333333333333,3,0.025,0,0.0,8,0.0666666666666666,0,0.0,0.0,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0583333333333333,0.0083333333333333,0.0,0.0083333333333333,0.0333333333333333,0.0,25,0.2647058823529412,4.323529411764706,164,161,80,158,74,0.46835443037974683,24,18,0.75,3,0.018633540372670808,3,0.018633540372670808,27,0.16770186335403728,25,0.15527950310559005,5,0.031055900621118012,21,0.13043478260869565,21,0.13043478260869565,2,0.012422360248447204,23,0.14285714285714285,11,0.06832298136645963,6,0.037267080745341616,5,0.031055900621118012,1,0.006211180124223602,2,0.012422360248447204,9,0.055900621118012424,13,0.5,0,0.0,2,0.07692307692307693,4,0.15384615384615385,6,0.23076923076923078,0,0.0,68,0.422360248447205,27,0.16770186335403728,75,0.4658385093167702,2,0.012422360248447204,22,0.13664596273291926,19,0.11801242236024845,14,0.08695652173913043,12,0.46153846153846156,7,0.2692307692307692,2,0.07692307692307693,2,0.07692307692307693,0,0.0,0,0.0,2,0.07692307692307693
בין עולמות,אליעד,2020s,175,90,841,29,6.0344827586206895,6.0,9,3,3.6,0.5142857142857142,0.4857142857142857,15,0.0178359096313912,5,0,10,0,0,0,0,0.0,11,0.3793103448275862,18,4,0.6896551724137931,48,0.5333333333333333,9,0.0514285714285714,13,0.0742857142857142,0,0.0,7,0.04,0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0114285714285714,0.0114285714285714,0.0228571428571428,0.0,0.0457142857142857,0.0,0.0,18,0.3793103448275862,4.448275862068965,247,232,114,214,84,0.3925233644859813,48,24,0.5,18,0.07758620689655173,17,0.07327586206896551,34,0.14655172413793102,48,0.20689655172413793,8,0.034482758620689655,24,0.10344827586206896,32,0.13793103448275862,0,0.0,25,0.10775862068965517,22,0.09482758620689655,9,0.03879310344827586,5,0.021551724137931036,7,0.03017241379310345,1,0.004310344827586207,0,0.0,15,0.2727272727272727,0,0.0,13,0.23636363636363636,10,0.18181818181818182,8,0.14545454545454545,7,0.12727272727272726,79,0.34051724137931033,59,0.2543103448275862,97,0.41810344827586204,17,0.07327586206896551,33,0.14224137931034483,38,0.16379310344827586,19,0.08189655172413793,30,0.5454545454545454,5,0.09090909090909091,9,0.16363636363636364,2,0.03636363636363636,3,0.05454545454545454,0,0.0,0,0.0
עמנואלה,עדן בן זקן,2020s,97,77,454,21,4.619047619047619,5.0,7,1,3.690721649484536,0.7938144329896907,0.2061855670103092,0,0.0,0,0,0,0,0,0,0,0.0,2,0.0952380952380952,19,2,0.1904761904761904,10,0.1298701298701298,6,0.0618556701030927,3,0.0309278350515463,0,0.0,9,0.0927835051546391,6,0.0618556701030927,0.0,0.5,0.0,0.0,0.0103092783505154,0.0,0.0,0.0,0.0,0.0103092783505154,0.0,0.0103092783505154,0.0,0.0,18,0.1428571428571428,4.428571428571429,126,126,61,125,76,0.608,25,22,0.88,1,0.007936507936507936,0,0.0,21,0.16666666666666666,26,0.20634920634920634,0,0.0,10,0.07936507936507936,28,0.2222222222222222,4,0.031746031746031744,18,0.14285714285714285,8,0.06349206349206349,5,0.03968253968253968,4,0.031746031746031744,1,0.007936507936507936,1,0.007936507936507936,0,0.0,4,0.14814814814814814,0,0.0,8,0.2962962962962963,1,0.037037037037037035,11,0.4074074074074074,1,0.037037037037037035,55,0.4365079365079365,30,0.23809523809523808,65,0.5158730158730159,11,0.0873015873015873,15,0.11904761904761904,31,0.24603174603174602,30,0.23809523809523808,14,0.5185185185185185,2,0.07407407407407407,1,0.037037037037037035,5,0.18518518518518517,2,0.07407407407407407,1,0.037037037037037035,0,0.0
הוויסקי והיין,ליאור נרקיס,2020s,85,75,444,22,3.863636363636364,4.0,7,2,4.152941176470589,0.8823529411764706,0.1176470588235294,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,22,1,0.0,7,0.0933333333333333,5,0.0588235294117647,0,0.0,0,0.0,9,0.1058823529411764,4,0.0470588235294117,0.0,0.6923076923076923,0.0117647058823529,0.0,0.0352941176470588,0.0,0.0117647058823529,0.0235294117647058,0.0,0.0,0.0,0.0117647058823529,0.0,0.0,22,0.0,4.727272727272728,119,119,59,117,73,0.6239316239316239,18,16,0.8888888888888888,2,0.01680672268907563,0,0.0,28,0.23529411764705882,19,0.15966386554621848,2,0.01680672268907563,10,0.08403361344537816,14,0.11764705882352941,0,0.0,23,0.19327731092436976,13,0.1092436974789916,7,0.058823529411764705,2,0.01680672268907563,1,0.008403361344537815,0,0.0,0,0.0,5,0.25,0,0.0,4,0.2,1,0.05,9,0.45,0,0.0,37,0.31092436974789917,29,0.24369747899159663,54,0.453781512605042,9,0.07563025210084033,10,0.08403361344537816,21,0.17647058823529413,22,0.18487394957983194,11,0.55,4,0.2,1,0.05,1,0.05,1,0.05,0,0.0,0,0.0
עזבת ת'בית,פלד בהשתתפות נסטיה רוד,2020s,289,162,1380,63,4.587301587301587,4.0,9,2,3.733564013840831,0.5605536332179931,0.4394463667820069,15,0.0108695652173913,0,0,0,13,0,3,0,0.0,17,0.2698412698412698,46,5,0.3968253968253968,41,0.2530864197530864,16,0.0553633217993079,28,0.0968858131487889,0,0.0,26,0.0899653979238754,1,0.0034602076124567,0.0,0.4727272727272727,0.0034602076124567,0.0,0.0,0.0,0.0,0.0,0.0069204152249134,0.0,0.0,0.0484429065743944,0.0,0.0,40,0.365079365079365,4.26984126984127,422,416,184,406,141,0.3472906403940887,74,46,0.6216216216216216,10,0.02403846153846154,2,0.004807692307692308,48,0.11538461538461539,75,0.18028846153846154,8,0.019230769230769232,47,0.11298076923076923,73,0.17548076923076922,6,0.014423076923076924,92,0.22115384615384615,26,0.0625,18,0.04326923076923077,8,0.019230769230769232,6,0.014423076923076924,3,0.007211538461538462,4,0.009615384615384616,28,0.345679012345679,0,0.0,15,0.18518518518518517,8,0.09876543209876543,25,0.30864197530864196,1,0.012345679012345678,158,0.3798076923076923,88,0.21153846153846154,189,0.4543269230769231,13,0.03125,70,0.16826923076923078,93,0.22355769230769232,35,0.08413461538461539,38,0.4691358024691358,15,0.18518518518518517,13,0.16049382716049382,3,0.037037037037037035,4,0.04938271604938271,3,0.037037037037037035,0,0.0
לחגוג ומגוג,"שחר סאול, אלה לי והפשוטע",2020s,191,121,945,42,4.547619047619048,4.0,10,1,3.931937172774869,0.6335078534031413,0.3664921465968586,6,0.0063492063492063,2,0,0,4,0,0,0,0.0,9,0.2142857142857142,33,3,0.3333333333333333,24,0.1983471074380165,14,0.0732984293193717,10,0.0523560209424083,0,0.0,11,0.0575916230366492,0,0.0,0.0,0.5238095238095238,0.0,0.0,0.0,0.0,0.0052356020942408,0.0,0.0,0.0209424083769633,0.0,0.0052356020942408,0.0052356020942408,0.0,30,0.2857142857142857,4.571428571428571,245,243,155,240,114,0.475,54,30,0.5555555555555556,3,0.012345679012345678,3,0.012345679012345678,50,0.205761316872428,57,0.2345679012345679,7,0.02880658436213992,20,0.0823045267489712,27,0.1111111111111111,21,0.08641975308641975,21,0.08641975308641975,9,0.037037037037037035,20,0.0823045267489712,4,0.01646090534979424,2,0.00823045267489712,1,0.00411522633744856,1,0.00411522633744856,9,0.15254237288135594,0,0.0,16,0.2711864406779661,13,0.22033898305084745,13,0.22033898305084745,6,0.1016949152542373,124,0.5102880658436214,60,0.24691358024691357,136,0.5596707818930041,12,0.04938271604938271,34,0.13991769547325103,38,0.15637860082304528,24,0.09876543209876543,39,0.6610169491525424,1,0.01694915254237288,8,0.13559322033898305,1,0.01694915254237288,4,0.06779661016949153,1,0.01694915254237288,1,0.01694915254237288
